is_return,is_sharpe,is_trades,is_win_rate,oos_return,oos_sharpe,oos_trades,oos_win_rate,score,ticker,atr,rr,sma,rsi,gauss,orb,cutoff
5.6599766927383,1.4980067960866255,45,44.44444444444444,7.2326514952757215,4.954998067215983,19,52.63157894736842,0.8171810415587173,TXN,2.5,3.0,True,True,True,09:40,11:00
4.78589758425545,1.2369436976884838,53,47.16981132075472,7.464617531526363,4.4711488960371,18,61.111111111111114,0.8135138515510908,AMAT,2.5,1.5,True,True,False,09:40,11:00
5.2119289650239375,1.4164392550367504,49,51.02040816326531,4.51931557345413,3.2866791725660764,20,50.0,0.8124886294185042,TXN,2.5,1.5,True,True,True,09:40,11:00
4.74141354910429,1.2512657314839195,58,37.93103448275862,6.06889469717431,3.4775135058278783,22,50.0,0.8108966199075294,AMAT,1.25,3.0,True,True,False,09:40,11:00
8.565562734323983,2.2384826720291753,49,51.02040816326531,3.5696266574293256,2.437437277566984,22,45.45454545454545,0.8084342673219689,TXN,2.0,2.0,True,True,True,09:40,11:00
5.0091444646418015,1.4115438630660284,42,45.23809523809524,5.821702696316566,4.42490174187451,17,52.94117647058824,0.8066556245258504,TXN,2.5,3.0,True,True,True,09:45,11:00
2.737280804043607,0.9542198014504216,42,47.61904761904761,7.36930704206844,5.079525861289823,16,68.75,0.8041693234058545,AMAT,2.5,3.0,True,True,True,09:40,11:00
4.079237176894601,1.360446065434172,47,48.93617021276596,2.7719727206697575,2.478283227039258,25,60.0,0.7996182947681826,UNH,1.5,1.5,True,True,True,09:45,11:00
5.403953235471359,1.5972054296853773,63,50.79365079365079,4.3956009317958955,2.2550531942474485,36,52.77777777777778,0.7994311936907315,WMT,2.5,3.0,True,False,True,09:45,11:00
6.344493734164702,1.8686002155271133,53,52.83018867924528,1.895960044210221,2.5352788135341378,14,64.28571428571429,0.7993475539543248,TMO,2.5,1.5,True,True,True,09:45,11:00
