timestamp	hash	score	sharpe	max_dd	parity	pos_folds	trades	instruments	description
2026-04-07 12:12:25	6fdb8f40	4.0863	+3.5732	-15.4%	3.9616	83%	440	QQQ	Portfolio IWB+AUDJPY_star+HYG_IWB
2026-04-07 12:12:37	3f0baaaa	3.8370	+3.4910	-27.1%	1.3074	57%	135	AUD_JPY	MR AUD_JPY v36 don oos9k sp0.5
2026-04-07 12:12:41	d4dc05df	-99.0000	+0.0000	0.0%	0.0000	0%	0	AUD_JPY	MR AUD_JPY D v5 don
2026-04-07 12:12:44	7b93eb6e	-99.0000	+0.0000	0.0%	0.0000	0%	0	AUD_JPY	MR AUD_JPY D v10 don
2026-04-07 12:15:04	68b279ff	4.2072	+3.7900	-21.6%	1.7637	50%	172	AUD_JPY	MR AUD_JPY v40 don sp0.5
2026-04-07 12:15:10	d27c6a78	4.3470	+3.9260	-20.8%	1.5871	50%	172	AUD_JPY	MR AUD_JPY v40 don sp0
2026-04-07 12:15:17	4f4a5620	2.7211	+2.4290	-40.7%	1.2593	71%	131	AUD_JPY	MR AUD_JPY v40 don oos9k
2026-04-07 12:15:23	cbd54e62	2.8653	+2.6050	-39.7%	1.1373	71%	131	AUD_JPY	MR AUD_JPY v40 don oos9k sp0.5
2026-04-07 12:15:31	0e73ae39	2.8896	+2.5590	-40.5%	1.4605	60%	174	AUD_JPY	MR AUD_JPY v40 don oos6k
2026-04-07 12:15:37	3f66c6fc	1.4444	+1.3260	-30.8%	0.6207	56%	220	AUD_JPY	MR AUD_JPY v40 don is25k
2026-04-07 12:15:44	ae16403d	4.3116	+3.9030	-23.3%	1.6934	50%	167	AUD_JPY	MR AUD_JPY v42 don sp1
2026-04-07 12:15:51	873f76f3	4.3428	+3.9280	-22.0%	1.7938	50%	164	AUD_JPY	MR AUD_JPY v44 don sp1
2026-04-07 12:15:58	3a6c2062	4.4775	+4.1040	-24.4%	1.4958	38%	161	AUD_JPY	MR AUD_JPY v46 don sp1
2026-04-07 12:16:05	de0cd827	3.6050	+3.1940	-22.8%	1.9534	50%	176	AUD_JPY	MR AUD_JPY v38 don sp1
2026-04-07 12:16:12	3ee56f13	3.6121	+3.2000	-22.6%	1.7409	50%	173	AUD_JPY	MR AUD_JPY v39 don sp1
2026-04-07 12:16:19	b6a3de91	3.9749	+3.5670	-23.4%	1.7117	50%	168	AUD_JPY	MR AUD_JPY v41 don sp1
2026-04-07 12:16:25	47b99640	3.7033	+3.3250	-15.4%	1.3346	40%	207	AUD_JPY	MR AUD_JPY v36 don is15k
2026-04-07 12:16:31	2767c257	1.2713	+1.2490	-39.9%	0.3985	64%	271	AUD_JPY	MR AUD_JPY v36 don is10k
2026-04-07 12:16:37	ccb0bf8d	3.8780	+3.4850	-22.4%	1.8765	40%	193	AUD_JPY	MR AUD_JPY v40 don is15k
2026-04-07 12:16:43	0953ea2a	0.7554	+0.8050	-43.1%	0.3326	46%	265	AUD_JPY	MR AUD_JPY v40 don is10k
2026-04-07 12:16:48	47ad318d	2.2674	+1.7700	-15.5%	2.2809	75%	92	AUD_USD	MR AUD_USD v36 don sp1
2026-04-07 12:16:53	50b119db	1.1906	+1.0150	-21.1%	0.5208	75%	83	AUD_USD	MR AUD_USD v40 don sp1
2026-04-07 12:16:58	d382ffe2	2.5217	+2.0230	-15.3%	1.7781	75%	92	AUD_USD	MR AUD_USD v36 don sp0.5
2026-04-07 12:17:08	48eb078e	-2.6729	-2.3088	-17.5%	5.8874	0%	5	AUD_JPY	AUD_JPY stacking D cbars5
2026-04-07 12:17:20	c3868122	-99.0000	+0.5847	-7.1%	-2.1888	25%	4	AUD_JPY	AUD_JPY stacking D cbars3
2026-04-07 12:17:28	c2fcc952	3.3618	+2.9930	-21.9%	1.2606	62%	216	AUD_JPY	MR AUD_JPY v40 rsi14dev
2026-04-07 12:17:41	086ed82c	4.3238	+3.8509	-22.4%	4.7623	80%	177	QQQ	Portfolio IWB+v40don
2026-04-07 12:17:56	a1a6b4fb	4.2311	+3.7506	-22.4%	4.6681	84%	431	QQQ	Portfolio IWB60 v40don30 HYG10
2026-04-07 12:18:03	753e981a	3.8370	+3.4910	-27.1%	1.3074	57%	135	AUD_JPY	MR AUD_JPY v36 don sp0.5 oos9k
2026-04-07 12:18:10	71dbc3a8	3.5953	+3.2670	-25.2%	1.1210	71%	161	AUD_JPY	MR AUD_JPY v36 don rsi14 sp0.5
2026-04-07 12:18:15	7379d460	1.1262	+1.0240	-33.9%	0.8218	25%	94	USD_JPY	MR USD_JPY v40 don sp1
2026-04-07 12:18:24	86e60d2e	1.3710	+1.0880	-25.4%	2.1205	23%	148	EUR_USD	MR EUR_USD v40 don sp0.5
2026-04-07 12:26:21	0e0a8ca4	3.5861	+3.3130	-26.9%	1.1925	38%	155	AUD_JPY	MR AUD_JPY v48 don sp1
2026-04-07 12:26:27	2763ba04	3.6567	+3.3380	-24.6%	1.3058	38%	149	AUD_JPY	MR AUD_JPY v50 don sp1
2026-04-07 12:26:34	25448aba	3.7439	+3.4520	-23.8%	1.2022	38%	141	AUD_JPY	MR AUD_JPY v52 don sp1
2026-04-07 12:26:41	9890b0fb	4.3823	+4.0610	-18.5%	1.2125	38%	135	AUD_JPY	MR AUD_JPY v56 don sp1
2026-04-07 12:26:48	26da55f7	2.5103	+3.4330	-28.7%	0.9105	38%	127	AUD_JPY	MR AUD_JPY v60 don sp1
2026-04-07 12:26:55	462ef6bc	1.0621	+2.2660	-36.0%	0.5445	38%	131	AUD_JPY	MR AUD_JPY v72 don sp1
2026-04-07 12:27:01	e83e073f	-0.8129	+1.1900	-47.8%	0.2958	38%	135	AUD_JPY	MR AUD_JPY v96 don sp1
2026-04-07 12:27:08	1dcddff7	0.8612	+0.9980	-59.1%	0.3620	38%	147	AUD_JPY	MR AUD_JPY v120 don sp1
2026-04-07 12:27:15	b19e3569	4.5905	+4.2420	-23.6%	1.3889	38%	161	AUD_JPY	MR AUD_JPY v46 don sp0.5
2026-04-07 12:27:21	488cfa19	4.6910	+4.3620	-23.0%	1.3125	38%	161	AUD_JPY	MR AUD_JPY v46 don sp0
2026-04-07 12:27:29	652027fd	3.2710	+3.0300	-37.0%	1.1037	60%	175	AUD_JPY	MR AUD_JPY v46 don oos6k
2026-04-07 12:27:35	2de4cdc1	3.9882	+3.6760	-33.2%	1.2973	57%	125	AUD_JPY	MR AUD_JPY v46 don oos9k
2026-04-07 12:27:43	8e049ba9	2.7956	+2.6170	-36.4%	0.9511	50%	159	AUD_JPY	MR AUD_JPY v46 don oos5k
2026-04-07 12:27:49	70e3a6ef	4.1555	+3.8590	-32.8%	1.2379	57%	125	AUD_JPY	MR AUD_JPY v46 sp0.5 oos9k
2026-04-07 12:27:57	dc85399c	3.4328	+3.2020	-35.9%	1.0513	60%	175	AUD_JPY	MR AUD_JPY v46 sp0.5 oos6k
2026-04-07 12:28:03	0c8427b3	4.4921	+4.0730	-21.2%	1.6123	50%	164	AUD_JPY	MR AUD_JPY v44 don sp0.5
2026-04-07 12:28:10	d1312904	4.4587	+4.0460	-22.5%	1.5283	50%	167	AUD_JPY	MR AUD_JPY v42 don sp0.5
2026-04-07 12:28:17	cdc6ca1d	2.0121	+1.8780	-34.7%	0.6635	67%	213	AUD_JPY	MR AUD_JPY v46 is25k
2026-04-07 12:28:23	7719d533	2.5728	+2.3920	-37.0%	0.9219	57%	211	AUD_JPY	MR AUD_JPY v46 is35k
2026-04-07 12:28:28	1686d610	1.9892	+1.6930	-20.7%	0.9159	75%	70	AUD_USD	MR AUD_USD v46 don sp1
2026-04-07 12:28:33	2d9957b3	2.2309	+1.9450	-20.4%	0.8761	75%	70	AUD_USD	MR AUD_USD v46 don sp0.5
2026-04-07 12:28:47	9f013844	4.4890	+4.0393	-24.4%	4.5415	75%	166	QQQ	Portfolio IWB+v46don
2026-04-07 12:30:37	df36a5f2	4.4921	+4.0730	-21.2%	1.6123	50%	164	AUD_JPY	MR AUD_JPY v44 sp0.5
2026-04-07 12:30:44	0c2f47ad	4.5486	+4.1640	-23.1%	1.5023	38%	162	AUD_JPY	MR AUD_JPY v45 sp0.5
2026-04-07 12:30:51	5283967d	4.3051	+4.0060	-25.6%	1.2570	38%	157	AUD_JPY	MR AUD_JPY v47 sp0.5
2026-04-07 12:30:58	e64b2db3	3.7118	+3.4570	-26.2%	1.1199	38%	155	AUD_JPY	MR AUD_JPY v48 sp0.5
2026-04-07 12:31:05	9519c805	3.7893	+3.4740	-23.9%	1.1990	50%	149	AUD_JPY	MR AUD_JPY v50 sp0.5
2026-04-07 12:31:12	15a04aa5	3.8796	+3.5850	-23.0%	1.1150	50%	141	AUD_JPY	MR AUD_JPY v52 sp0.5
2026-04-07 12:31:19	382feed6	4.3388	+4.0210	-20.5%	1.2342	38%	137	AUD_JPY	MR AUD_JPY v54 sp0.5
2026-04-07 12:31:25	4afa9965	4.5014	+4.1990	-17.7%	1.1367	38%	135	AUD_JPY	MR AUD_JPY v56 sp0.5
2026-04-07 12:31:32	0744d793	3.7347	+3.5200	-27.5%	1.0074	38%	131	AUD_JPY	MR AUD_JPY v58 sp0.5
2026-04-07 12:31:39	5dcce18f	2.7516	+3.5630	-28.0%	0.8642	38%	127	AUD_JPY	MR AUD_JPY v60 sp0.5
2026-04-07 12:31:46	0f6c4263	4.6065	+4.3190	-17.4%	1.0817	38%	135	AUD_JPY	MR AUD_JPY v56 sp0
2026-04-07 12:31:53	4afa9965	4.5014	+4.1990	-17.7%	1.1367	38%	135	AUD_JPY	MR AUD_JPY v56 sp0.5
2026-04-07 12:32:00	fb6fcd13	3.5766	+3.3520	-34.9%	1.0138	60%	175	AUD_JPY	MR AUD_JPY v46 sp0 oos6k
2026-04-07 12:32:07	5f4afe08	4.3045	+4.0190	-32.4%	1.1949	57%	125	AUD_JPY	MR AUD_JPY v46 sp0 oos9k
2026-04-07 12:32:13	9e4ab939	2.4092	+2.2490	-33.6%	0.6587	78%	213	AUD_JPY	MR AUD_JPY v46 sp0 is25k
2026-04-07 12:32:20	6781e874	4.2016	+3.8940	-16.6%	0.9684	62%	199	AUD_JPY	MR AUD_JPY v46 sp0 rsi14
2026-04-07 12:32:25	90dfa103	3.1260	+2.8720	-33.1%	1.6625	62%	338	AUD_JPY	MR AUD_JPY v46 sp0 no_filter
2026-04-07 12:32:32	d28b1b54	4.6178	+4.1980	-20.4%	1.4898	50%	164	AUD_JPY	MR AUD_JPY v44 sp0
2026-04-07 12:32:39	ac3e9a2b	3.8242	+3.5820	-25.6%	1.0678	38%	155	AUD_JPY	MR AUD_JPY v48 sp0
2026-04-07 12:32:45	4cb4e67d	3.8894	+3.5930	-23.2%	1.1252	50%	149	AUD_JPY	MR AUD_JPY v50 sp0
2026-04-07 12:32:52	2f714c44	3.9805	+3.7010	-22.3%	1.0534	50%	141	AUD_JPY	MR AUD_JPY v52 sp0
2026-04-07 12:32:59	728ae356	2.9632	+3.6750	-27.4%	0.8301	38%	127	AUD_JPY	MR AUD_JPY v60 sp0
2026-04-07 12:33:13	8d4f1f99	4.5514	+4.0945	-23.6%	4.4987	75%	166	QQQ	Portfolio IWB+v46 sp0.5
2026-04-07 12:33:20	f233aea1	2.4951	+2.3730	-65.4%	1.1644	62%	245	AUD_JPY	MR AUD_JPY v46 don standard sp0.5
2026-04-07 18:51:04	5449d9fd	4.6402	+4.3020	-23.3%	1.3489	38%	161	AUD_JPY	MR AUD_JPY v46 sp0.25
2026-04-07 18:51:11	c12d19f0	4.5537	+4.2590	-17.5%	1.1081	38%	135	AUD_JPY	MR AUD_JPY v56 sp0.25
2026-04-07 18:51:18	0f6c4263	4.6065	+4.3190	-17.4%	1.0817	38%	135	AUD_JPY	MR AUD_JPY v56 sp0
2026-04-07 18:51:25	4138a1a1	4.9998	+4.5440	-18.8%	1.5862	62%	147	AUD_JPY	MR AUD_JPY v46 sp0.5 is28k oos8k
2026-04-07 18:51:32	4843c3cc	5.1368	+4.6440	-9.6%	1.5833	71%	154	AUD_JPY	MR AUD_JPY v46 sp0.5 is32k oos8k
2026-04-07 18:51:49	97a08d86	4.5635	+4.1191	-23.6%	3.9804	69%	166	QQQ	Portfolio IWB50+AJ50
2026-04-07 18:52:04	5834c95e	4.5392	+4.0699	-23.6%	5.0170	81%	166	QQQ	Portfolio IWB70+AJ30
2026-04-07 18:52:23	eab0e8bb	4.2733	+3.8213	-23.6%	3.4055	73%	420	QQQ	Portfolio IWB40+AJ40+HYG20
2026-04-07 18:52:26	ece70b66	-99.0000	+0.0000	0.0%	0.0000	0%	0	AUD_JPY	MR AUD_JPY H4 v12 don
2026-04-07 18:52:30	b75aeec7	-99.0000	+0.0000	0.0%	0.0000	0%	0	AUD_JPY	MR AUD_JPY H4 v6 don
2026-04-07 18:52:39	54cf688c	4.5814	+4.1860	-21.1%	1.4187	50%	164	AUD_JPY	MR AUD_JPY v43 sp0
2026-04-07 18:52:46	f090f93c	4.6372	+4.2800	-22.4%	1.3966	38%	162	AUD_JPY	MR AUD_JPY v45 sp0
2026-04-07 18:52:53	4acd18a5	4.4104	+4.1270	-25.0%	1.1940	38%	157	AUD_JPY	MR AUD_JPY v47 sp0
2026-04-07 18:53:18	4b0bc96e	2.3522	+1.8457	-8.4%	2.8497	78%	20	IWB	IWB stacking is2.5y
2026-04-22 12:03:23	4843c3cc	1.2630	+0.7690	-19.5%	1.6681	83%	96	AUD_JPY	MR AUD_JPY v46 sp0.5 is32k oos8k
2026-04-22 12:28:55	d4d0f698	4.5462	+3.9962	-3.0%	6.5719	100%	5	IWB	ML IWB stacking baseline
